customer_id,credit_score,geography,gender,age,tenure,num_of_products,balance,estimated_salary,has_credit_card,is_active_member,exited,age_group,balance_group,tenure_group,num_of_products_group
15767722,593,France,Female,39,0,1,117704.7,197933.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15603665,638,Germany,Female,39,0,2,122501.3,95007.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15623536,646,Germany,Male,39,0,1,154439.9,171519.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15626985,850,France,Female,39,0,1,104386.5,105886.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15790596,850,Spain,Male,39,0,1,141829.7,92748.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15630363,437,France,Female,39,0,1,102721.5,22191.8,FALSE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15596303,688,France,Female,39,0,2,0,53222.2,TRUE,FALSE,TRUE,Mid-Age,No Balance,New,2-3 Products
15570857,677,Germany,Female,39,0,2,111213.6,147578.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15801605,626,France,Female,39,0,2,0,83295.1,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15667944,679,France,Male,39,0,1,86843.6,159830.6,FALSE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15571065,532,Spain,Female,39,0,2,0,94977.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15584812,693,Spain,Female,39,0,2,0,81901.6,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15627000,610,France,Male,40,0,2,0,62232.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15640454,693,Germany,Male,40,0,1,120711.7,27345.2,FALSE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15775295,630,France,Female,40,0,1,118633.1,60032.5,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15641850,717,France,Male,40,0,1,98241,110887.1,TRUE,FALSE,FALSE,Mid-Age,Average Balance,New,1 Product
15754537,748,France,Male,40,0,1,0,60416.8,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15792176,698,Spain,Female,40,0,1,92053.4,143681.8,TRUE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15648881,581,Germany,Male,40,0,1,101016.5,7926.4,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15732334,653,France,Female,40,0,2,0,35795.8,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15652084,515,France,Male,40,0,1,109542.3,166370.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15662751,655,Germany,Female,40,0,1,81954.6,198798.4,TRUE,TRUE,TRUE,Mid-Age,Average Balance,New,1 Product
15584338,714,France,Female,40,0,2,0,62762.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15772996,594,Germany,Male,40,0,2,152092.4,83508.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15592999,691,France,Female,40,0,1,115466,60622.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15644699,850,France,Female,40,0,2,0,1100,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15618562,618,Germany,Female,40,0,1,140306.4,160618.6,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15806771,753,France,Female,40,0,2,3768.7,177065.2,TRUE,FALSE,TRUE,Mid-Age,Low Balance,New,2-3 Products
15693526,618,France,Female,40,0,1,0,119059.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15668309,350,France,Female,40,0,1,111098.9,172321.2,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15765297,766,Spain,Male,41,0,2,0,34283.2,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15790314,649,France,Male,41,0,2,0,130567,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15662758,620,France,Male,41,0,1,97925.1,85000.3,TRUE,FALSE,FALSE,Mid-Age,Average Balance,New,1 Product
15799350,632,France,Male,41,0,1,106134.5,105570.4,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15595728,523,Germany,Male,41,0,1,119276.3,122284.4,FALSE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15698117,701,Germany,Male,41,0,1,150844.9,127623.4,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15693337,683,Spain,Male,41,0,1,148863.2,163911.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15724632,537,France,Female,41,0,2,0,175262.5,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15699467,631,Spain,Female,41,0,1,0,87959.8,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15625905,592,Spain,Male,41,0,2,0,65906.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15641110,708,France,Male,41,0,1,0,128400.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15750837,579,Germany,Male,41,0,1,141749.7,9201.5,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15733597,669,France,Female,41,0,2,150219.4,107839,FALSE,FALSE,FALSE,Mid-Age,High Balance,New,2-3 Products
15763415,567,Germany,Male,41,0,1,134378.9,105746.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15681316,681,France,Female,41,0,2,120549.3,175722.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,2-3 Products
15728885,808,France,Male,41,0,1,0,79888.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,1 Product
15782550,490,Germany,Female,41,0,1,139659,176254.1,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15671032,760,Germany,Male,42,0,2,77993,97906.4,TRUE,TRUE,FALSE,Mid-Age,Average Balance,New,2-3 Products
15811261,617,Spain,Male,42,0,1,70105.9,120830.7,TRUE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15784301,850,France,Male,42,0,2,0,44165.8,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15618765,530,Germany,Female,42,0,1,99948.4,97338.6,FALSE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15579647,682,France,Male,42,0,1,0,160829,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,1 Product
15768816,570,Germany,Male,42,0,2,107856.6,127528.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,2-3 Products
15627840,682,France,Female,42,0,1,0,91981.9,FALSE,TRUE,TRUE,Mid-Age,No Balance,New,1 Product
15690021,502,Germany,Female,42,0,1,132002.7,28205,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15612667,680,Spain,Male,42,0,1,0,136377.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15571193,579,Germany,Male,42,0,1,144386.3,22497.1,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15670646,499,Spain,Female,42,0,1,147187.8,14868.9,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15632344,792,France,Female,42,0,2,99045.9,47160,TRUE,FALSE,FALSE,Mid-Age,Average Balance,New,2-3 Products
15658100,695,France,Female,42,0,2,0,140724.6,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15685947,556,Germany,Male,42,0,2,115915.5,125435.5,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,2-3 Products
15607330,713,Spain,Male,42,0,1,109121.7,167873.5,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15772363,772,Germany,Female,42,0,1,101979.2,90928.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15631681,807,Spain,Female,43,0,2,0,85523.2,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15579130,708,Germany,Female,43,0,1,118994.8,181499.8,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15687130,686,France,Female,43,0,1,0,170072.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,1 Product
15750335,850,Germany,Male,43,0,3,108508.8,184044.8,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,2-3 Products
15621834,700,Spain,Female,43,0,2,0,59475.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15693376,741,Spain,Male,43,0,2,0,2920.6,TRUE,TRUE,TRUE,Mid-Age,No Balance,New,2-3 Products
15670416,780,France,Female,43,0,1,0,15705.3,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,1 Product
15599126,529,France,Female,43,0,1,123815.9,78464,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15605742,737,France,Male,43,0,1,80090.9,39920,TRUE,FALSE,TRUE,Mid-Age,Average Balance,New,1 Product
15568469,653,France,Male,43,0,2,0,27862.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15688264,629,France,Female,43,0,2,0,41263.7,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15670528,787,Germany,Male,43,0,1,132217.5,20955,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15587640,718,France,Female,43,0,1,93143.4,167554.9,TRUE,FALSE,FALSE,Mid-Age,Average Balance,New,1 Product
15762238,671,Germany,Female,44,0,2,84745,34674,FALSE,TRUE,FALSE,Mid-Age,Average Balance,New,2-3 Products
15566156,749,Germany,Female,44,0,2,71497.8,151083.8,FALSE,FALSE,FALSE,Mid-Age,Average Balance,New,2-3 Products
15747503,705,Spain,Male,44,0,1,184552.1,68860.3,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15617877,607,France,Male,44,0,2,0,81140.1,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15811290,680,Germany,Male,44,0,2,129974.8,33391.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15720583,745,Germany,Female,44,0,1,119638.2,34265.1,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15668853,637,Spain,Female,44,0,1,157622.6,120454.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15588859,496,Spain,Female,44,0,2,179356.3,2919.2,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,2-3 Products
15732437,504,Germany,Female,44,0,2,131873.1,158036.7,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,2-3 Products
15794171,475,France,Female,45,0,1,134264,27823,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15806964,702,France,Male,45,0,1,80793.6,27474.8,TRUE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15801265,689,Spain,Female,45,0,1,57784.2,197804,TRUE,FALSE,TRUE,Mid-Age,Average Balance,New,1 Product
15635078,714,Spain,Male,45,0,1,124693.5,187194.1,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15625942,619,Spain,Female,45,0,2,0,113645.4,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15802362,550,Spain,Male,45,0,2,0,70399.7,FALSE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15648479,655,France,Female,45,0,2,0,166830.7,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15737832,771,Spain,Male,45,0,1,139825.6,170985,FALSE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15632521,689,Germany,Male,45,0,2,130170.8,150856.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,2-3 Products
15580249,502,France,Male,45,0,1,0,84663.2,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15603554,513,France,Female,45,0,3,164649.5,49915.5,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,2-3 Products
15757607,623,France,Male,45,0,1,0,196533.7,TRUE,FALSE,TRUE,Mid-Age,No Balance,New,1 Product
15690175,585,Spain,Male,45,0,2,0,189683.7,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15640407,821,Germany,Male,45,0,2,135827.3,131778.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15649738,698,France,Female,46,0,2,0,125962,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15744240,688,Germany,Female,46,0,1,74458.3,6866.3,FALSE,TRUE,FALSE,Mid-Age,Average Balance,New,1 Product
15640409,817,Germany,Female,46,0,1,89087.9,87941.9,FALSE,TRUE,TRUE,Mid-Age,Average Balance,New,1 Product
15734588,684,France,Male,46,0,2,0,36377,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15666711,586,France,Female,46,0,3,0,131553.8,FALSE,TRUE,TRUE,Mid-Age,No Balance,New,2-3 Products
15809847,668,France,Male,46,0,2,0,29388,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15614813,777,Germany,Female,46,0,1,107362.8,487.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15627365,732,France,Male,46,0,2,0,184350.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,New,2-3 Products
15796787,681,France,Male,46,0,1,105969.4,5771.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15699225,757,France,Male,46,0,2,0,37460.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15722731,653,France,Male,46,0,1,119556.1,78250.1,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15710743,621,France,Male,47,0,1,0,133831.4,TRUE,TRUE,TRUE,Mid-Age,No Balance,New,1 Product
15616811,535,France,Male,47,0,1,160729.1,145986.4,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15615207,792,Spain,Male,47,0,1,0,5557.9,TRUE,TRUE,TRUE,Mid-Age,No Balance,New,1 Product
15622532,708,France,Female,47,0,2,126589.1,132730.1,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,2-3 Products
15773013,633,France,Female,47,0,1,0,6342.8,TRUE,TRUE,TRUE,Mid-Age,No Balance,New,1 Product
15689096,590,France,Male,47,0,1,117879.3,8214.5,TRUE,TRUE,FALSE,Mid-Age,High Balance,New,1 Product
15718039,606,Germany,Female,47,0,2,137138.2,53784.2,FALSE,TRUE,FALSE,Mid-Age,High Balance,New,2-3 Products
15737104,652,Germany,Female,47,0,2,126597.9,38798.8,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,2-3 Products
15605264,669,Germany,Male,47,0,2,63723.8,181928.3,TRUE,TRUE,FALSE,Mid-Age,Average Balance,New,2-3 Products
15727811,661,Germany,Female,47,0,1,109493.6,188324,FALSE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15722548,540,France,Male,48,0,1,148116.5,116973.5,FALSE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15618239,530,France,Female,48,0,1,0,85081.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,New,1 Product
15806486,705,France,Female,48,0,2,0,149772.6,FALSE,FALSE,FALSE,Mid-Age,No Balance,New,2-3 Products
15804853,781,France,Female,48,0,1,57099,85644.1,TRUE,FALSE,TRUE,Mid-Age,Average Balance,New,1 Product
15580914,478,Spain,Male,48,0,2,83287.1,44147.9,FALSE,TRUE,TRUE,Mid-Age,Average Balance,New,2-3 Products
15755521,660,France,Female,48,0,2,90044.3,187605,FALSE,TRUE,TRUE,Mid-Age,Average Balance,New,2-3 Products
15680752,675,France,Female,49,0,1,0,80496.7,TRUE,TRUE,TRUE,Mid-Age,No Balance,New,1 Product
15804721,602,France,Male,49,0,1,191808.7,97640.2,FALSE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15689781,826,France,Female,49,0,1,0,178710,FALSE,FALSE,TRUE,Mid-Age,No Balance,New,1 Product
15772337,723,Germany,Female,49,0,1,153855.5,180862.3,TRUE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15766355,550,Germany,Male,49,0,3,108807,61446.9,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,2-3 Products
15717560,580,France,Male,50,0,1,125647.4,57541.1,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,1 Product
15675854,573,Spain,Male,50,0,1,159304.1,155915.2,FALSE,TRUE,TRUE,Mid-Age,High Balance,New,1 Product
15751185,699,Spain,Female,50,0,1,158633.6,193785.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,New,1 Product
15710365,646,France,Male,50,0,2,104129.2,181794.9,TRUE,FALSE,TRUE,Mid-Age,High Balance,New,2-3 Products
15705953,721,Spain,Male,51,0,1,169312.1,109078.4,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15757140,787,France,Male,51,0,1,58137.1,142538.3,FALSE,TRUE,FALSE,Old,Average Balance,New,1 Product
15616471,599,Spain,Male,51,0,1,0,175236,TRUE,TRUE,FALSE,Old,No Balance,New,1 Product
15592773,630,Germany,Female,51,0,3,108449.2,88372.7,FALSE,FALSE,TRUE,Old,High Balance,New,2-3 Products
15592229,713,France,Female,52,0,1,185891.5,46369.6,TRUE,TRUE,TRUE,Old,High Balance,New,1 Product
15809320,845,Spain,Female,52,0,1,0,31726.8,TRUE,FALSE,TRUE,Old,No Balance,New,1 Product
15693764,663,Spain,Male,52,0,1,136298.6,144593.3,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15706557,626,France,Female,52,0,2,0,32159.5,TRUE,FALSE,TRUE,Old,No Balance,New,2-3 Products
15611767,624,Germany,Female,52,0,1,133723.4,4859.6,FALSE,FALSE,TRUE,Old,High Balance,New,1 Product
15654975,641,France,Female,53,0,2,123835.5,160110.6,FALSE,TRUE,FALSE,Old,High Balance,New,2-3 Products
15695339,517,Germany,Male,53,0,1,109172.9,54676.1,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15756751,596,Spain,Female,54,0,1,78126.3,153482.9,TRUE,TRUE,TRUE,Old,Average Balance,New,1 Product
15638257,682,Spain,Female,54,0,2,83102.7,54132.9,TRUE,TRUE,FALSE,Old,Average Balance,New,2-3 Products
15797627,732,Spain,Male,54,0,1,134249.7,13404.4,FALSE,TRUE,FALSE,Old,High Balance,New,1 Product
15736126,850,Germany,Male,55,0,1,98710.9,83617.2,TRUE,TRUE,TRUE,Old,Average Balance,New,1 Product
15723318,619,France,Female,55,0,3,0,60810.6,FALSE,FALSE,TRUE,Old,No Balance,New,2-3 Products
15577515,554,Germany,Female,55,0,1,108477.3,140003,FALSE,TRUE,TRUE,Old,High Balance,New,1 Product
15734649,779,Spain,Female,55,0,1,133296,22832.7,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15782688,625,Germany,Male,56,0,1,148507.2,46824.1,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15794273,604,France,Female,56,0,1,62732.7,124954.6,FALSE,TRUE,FALSE,Old,Average Balance,New,1 Product
15646190,677,France,Female,56,0,1,119963.4,158325.9,FALSE,FALSE,TRUE,Old,High Balance,New,1 Product
15722765,580,Spain,Female,57,0,1,136821,108528.7,FALSE,TRUE,FALSE,Old,High Balance,New,1 Product
15706587,560,France,Male,57,0,2,0,116781.7,FALSE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15650068,511,France,Male,58,0,1,149117.3,162599.5,TRUE,TRUE,FALSE,Old,High Balance,New,1 Product
15797960,806,Germany,Female,59,0,1,135296.3,182822.5,TRUE,FALSE,FALSE,Old,High Balance,New,1 Product
15634772,682,Spain,Female,59,0,1,122661.4,84803.8,FALSE,TRUE,FALSE,Old,High Balance,New,1 Product
15575935,673,France,Male,59,0,2,178058.1,21063.7,FALSE,TRUE,TRUE,Old,High Balance,New,2-3 Products
15754342,597,Germany,Female,60,0,1,78539.8,48502.9,FALSE,TRUE,FALSE,Old,Average Balance,New,1 Product
15672594,597,France,Female,60,0,1,131778.1,10703.5,FALSE,FALSE,TRUE,Old,High Balance,New,1 Product
15792228,748,France,Male,60,0,1,152335.7,126743.3,TRUE,FALSE,TRUE,Old,High Balance,New,1 Product
15766272,521,Germany,Female,61,0,1,125194,109356.5,TRUE,TRUE,FALSE,Old,High Balance,New,1 Product
15665159,727,France,Male,61,0,2,128214,188729.1,TRUE,TRUE,TRUE,Old,High Balance,New,2-3 Products
15639665,846,Spain,Male,61,0,2,0,96202.4,TRUE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15690231,612,Spain,Female,62,0,2,167026.6,192892,TRUE,TRUE,FALSE,Old,High Balance,New,2-3 Products
15626040,793,Spain,Male,63,0,2,0,27166.8,FALSE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15732235,662,France,Male,64,0,1,98848.2,42730.1,FALSE,TRUE,FALSE,Old,Average Balance,New,1 Product
15779496,615,France,Male,64,0,2,81564.1,35896.1,FALSE,TRUE,FALSE,Old,Average Balance,New,2-3 Products
15592994,651,France,Female,65,0,2,0,190454,TRUE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15695792,673,France,Male,65,0,1,0,85733.3,TRUE,TRUE,FALSE,Old,No Balance,New,1 Product
15587647,850,Germany,Female,66,0,1,127120.6,118929.6,FALSE,TRUE,TRUE,Old,High Balance,New,1 Product
15643048,639,France,Male,66,0,2,0,42240.5,FALSE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15623489,543,France,Female,67,0,1,128843.7,134612.5,TRUE,TRUE,FALSE,Old,High Balance,New,1 Product
15583850,672,Germany,Male,68,0,2,126061.5,184936.8,TRUE,TRUE,FALSE,Old,High Balance,New,2-3 Products
15750765,650,Spain,Male,71,0,1,0,175380.8,TRUE,TRUE,FALSE,Old,No Balance,New,1 Product
15576094,743,France,Male,71,0,2,0,29837.7,FALSE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15771087,757,France,Female,71,0,2,88084.1,154337.5,TRUE,TRUE,FALSE,Old,Average Balance,New,2-3 Products
15611644,627,France,Male,73,0,1,146329.7,43615.7,FALSE,TRUE,FALSE,Old,High Balance,New,1 Product
15666166,653,France,Female,74,0,1,121276.3,160348.3,TRUE,TRUE,FALSE,Old,High Balance,New,1 Product
15579345,775,Germany,Female,74,0,1,161371.5,134869.9,TRUE,TRUE,FALSE,Old,High Balance,New,1 Product
15793726,681,France,Female,79,0,2,0,170969,FALSE,TRUE,FALSE,Old,No Balance,New,2-3 Products
15757821,771,Spain,Male,18,1,2,0,41542.9,FALSE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15796231,681,France,Female,18,1,1,98894.4,9596.4,TRUE,TRUE,FALSE,Young,Average Balance,New,1 Product
15722701,594,Germany,Male,18,1,1,132694.7,167689.6,TRUE,FALSE,FALSE,Young,High Balance,New,1 Product
15601026,572,Germany,Female,19,1,1,138657.1,16161.8,TRUE,TRUE,FALSE,Young,High Balance,New,1 Product
15665062,696,France,Male,19,1,1,110928.5,2766.6,TRUE,TRUE,FALSE,Young,High Balance,New,1 Product
15641822,648,France,Female,19,1,2,0,22101.9,FALSE,TRUE,FALSE,Young,No Balance,New,2-3 Products
15725660,676,France,Male,20,1,1,80569.7,68622,FALSE,FALSE,FALSE,Young,Average Balance,New,1 Product
15682523,762,France,Male,20,1,1,139432.5,85606.8,TRUE,TRUE,FALSE,Young,High Balance,New,1 Product
15780961,735,France,Female,21,1,2,178718.2,22388,TRUE,FALSE,FALSE,Young,High Balance,New,2-3 Products
15622750,742,Germany,Female,21,1,1,114292.5,31520.4,TRUE,FALSE,FALSE,Young,High Balance,New,1 Product
15651369,626,France,Male,21,1,2,0,66232.2,TRUE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15760774,519,France,Female,21,1,2,146329.6,194867.3,TRUE,TRUE,FALSE,Young,High Balance,New,2-3 Products
15571148,645,Spain,Female,21,1,2,0,28726.1,FALSE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15667190,630,Spain,Female,21,1,1,85818.2,133102.3,TRUE,TRUE,FALSE,Young,Average Balance,New,1 Product
15741094,693,France,Male,21,1,2,0,3494,TRUE,TRUE,FALSE,Young,No Balance,New,2-3 Products
15610105,666,Germany,Female,21,1,2,121827.4,99818.3,TRUE,TRUE,FALSE,Young,High Balance,New,2-3 Products
15706128,632,France,Female,21,1,2,0,84008.7,TRUE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15791172,672,Germany,Female,21,1,1,35741.7,28789.9,TRUE,FALSE,FALSE,Young,Low Balance,New,1 Product
15713440,519,Germany,Female,21,1,3,151701.5,170138.7,TRUE,TRUE,TRUE,Young,High Balance,New,2-3 Products
15807221,555,Spain,Male,21,1,2,0,103901.4,FALSE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15749345,468,France,Female,22,1,1,76318.6,194783.1,TRUE,TRUE,FALSE,Young,Average Balance,New,1 Product
15736879,669,France,Male,23,1,2,0,66088.8,FALSE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15605950,530,Germany,Male,23,1,2,137060.9,165227.2,TRUE,TRUE,FALSE,Young,High Balance,New,2-3 Products
15608230,667,France,Male,23,1,2,0,91573.2,TRUE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15736397,544,France,Male,23,1,1,96471.2,35551,TRUE,FALSE,FALSE,Young,Average Balance,New,1 Product
15671172,623,France,Male,23,1,2,106012.2,191415.9,FALSE,TRUE,FALSE,Young,High Balance,New,2-3 Products
15641411,756,France,Female,23,1,1,112568.3,113408.1,TRUE,TRUE,FALSE,Young,High Balance,New,1 Product
15675749,695,France,Female,23,1,2,0,141756.3,TRUE,TRUE,FALSE,Young,No Balance,New,2-3 Products
15609058,676,France,Male,23,1,1,107787.5,116378.8,FALSE,TRUE,FALSE,Young,High Balance,New,1 Product
15600651,749,France,Male,24,1,3,0,47911,TRUE,TRUE,FALSE,Young,No Balance,New,2-3 Products
15631054,625,France,Female,24,1,2,0,180969.5,TRUE,TRUE,FALSE,Young,No Balance,New,2-3 Products
15779738,534,France,Male,24,1,1,0,169653.3,TRUE,TRUE,FALSE,Young,No Balance,New,1 Product
15742269,756,France,Female,24,1,2,0,184182.3,TRUE,FALSE,FALSE,Young,No Balance,New,2-3 Products
15655192,850,Spain,Female,24,1,2,0,69052.9,FALSE,TRUE,FALSE,Young,No Balance,New,2-3 Products
